,상권코드,서비스업종코드명,점포수,유사업종점포수,개업점포수,폐업점포수,집객시설수,관공서수,은행수,버스정거장수,지하철수,약국수,총직장인구수,총상주인구수,총_생활인구_수,남성_생활인구_수,여성_생활인구_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,분기당매출금액,시군구명
26,2120097,일식음식점,2.0,2.0,0.0,0.0,26.0,1.0,1.0,11.0,2.0,1.0,2246.0,873.0,353539.0,170650.0,182889.0,28231.0,55921.0,80773,71858.0,55511.0,61247.0,68455,77418,57794.0,59321.0,58056.0,32496.0,52372,55550.0,55528.0,55572.0,53118.0,40923,40477,27356250.0,서대문구
27,2120097,호프-간이주점,2.0,2.0,0.0,0.0,26.0,1.0,1.0,11.0,2.0,1.0,2246.0,873.0,353539.0,170650.0,182889.0,28231.0,55921.0,80773,71858.0,55511.0,61247.0,68455,77418,57794.0,59321.0,58056.0,32496.0,52372,55550.0,55528.0,55572.0,53118.0,40923,40477,2840000.0,서대문구
28,2120097,중식음식점,5.0,5.0,0.0,0.0,26.0,1.0,1.0,11.0,2.0,1.0,2246.0,873.0,353539.0,170650.0,182889.0,28231.0,55921.0,80773,71858.0,55511.0,61247.0,68455,77418,57794.0,59321.0,58056.0,32496.0,52372,55550.0,55528.0,55572.0,53118.0,40923,40477,23160000.0,서대문구
32,2110708,호프-간이주점,4.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,64.0,1126.0,378124.0,188271.0,189853.0,32217.0,48776.0,64647,65226.0,69120.0,98138.0,111426,75775,39402.0,39824.0,61899.0,49797.0,53261,51674.0,51287.0,51127.0,50608.0,57543,62625,1700000.0,구로구
34,2110708,한식음식점,2.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,64.0,1126.0,378124.0,188271.0,189853.0,32217.0,48776.0,64647,65226.0,69120.0,98138.0,111426,75775,39402.0,39824.0,61899.0,49797.0,53261,51674.0,51287.0,51127.0,50608.0,57543,62625,27356250.0,구로구
35,2110708,분식전문점,3.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,64.0,1126.0,378124.0,188271.0,189853.0,32217.0,48776.0,64647,65226.0,69120.0,98138.0,111426,75775,39402.0,39824.0,61899.0,49797.0,53261,51674.0,51287.0,51127.0,50608.0,57543,62625,6680000.0,구로구
36,2110972,커피-음료,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2628.0,1921.0,311065.0,144104.0,166961.0,45991.0,51950.0,59926,62439.0,41658.0,49102.0,83794,70668,43332.0,38580.0,40247.0,34443.0,45725,46607.0,46315.0,45718.0,44923.0,39931,41845,10360000.0,강남구
41,2120168,제과점,0.0,2.0,0.0,0.0,14.0,1.0,1.0,5.0,0.0,2.0,569.0,267.0,272906.0,139202.0,133704.0,45536.0,36045.0,48463,51943.0,42417.0,48502.0,52426,59684,44695.0,44629.0,44469.0,27003.0,39947,42309.0,42788.0,42674.0,40925.0,32932,31333,21670000.0,서초구
42,2120168,한식음식점,10.0,11.0,0.0,0.0,14.0,1.0,1.0,5.0,0.0,2.0,569.0,267.0,272906.0,139202.0,133704.0,45536.0,36045.0,48463,51943.0,42417.0,48502.0,52426,59684,44695.0,44629.0,44469.0,27003.0,39947,42309.0,42788.0,42674.0,40925.0,32932,31333,25560000.0,서초구
43,2120168,양식음식점,4.0,4.0,0.0,0.0,14.0,1.0,1.0,5.0,0.0,2.0,569.0,267.0,272906.0,139202.0,133704.0,45536.0,36045.0,48463,51943.0,42417.0,48502.0,52426,59684,44695.0,44629.0,44469.0,27003.0,39947,42309.0,42788.0,42674.0,40925.0,32932,31333,27356250.0,서초구
60,2110393,제과점,2.0,2.0,1.0,0.0,14.0,0.0,1.0,2.0,0.0,4.0,49.0,211.0,45811.0,20742.0,25069.0,7154.0,4422.0,5467,6047.0,7729.0,14992.0,6814,8103,6862.0,7973.0,10922.0,5137.0,6373,6170.0,6190.0,6088.0,6228.0,7385,7378,10210000.0,도봉구
66,2110449,커피-음료,7.0,7.0,0.0,0.0,26.0,3.0,0.0,4.0,1.0,4.0,717.0,4618.5,1223351.0,526101.0,697250.0,204184.5,149576.0,178697,184366.0,188169.0,313074.0,366957,254380,128138.0,124643.0,183985.0,165248.0,176272,174143.0,173663.0,173890.0,171239.0,174927,179217,2170000.0,은평구
68,2110449,호프-간이주점,4.0,4.0,0.0,0.0,26.0,3.0,0.0,4.0,1.0,4.0,717.0,4618.5,1223351.0,526101.0,697250.0,204184.5,149576.0,178697,184366.0,188169.0,313074.0,366957,254380,128138.0,124643.0,183985.0,165248.0,176272,174143.0,173663.0,173890.0,171239.0,174927,179217,7810000.0,은평구
71,2110449,한식음식점,9.0,9.0,0.0,0.0,26.0,3.0,0.0,4.0,1.0,4.0,717.0,4618.5,1223351.0,526101.0,697250.0,204184.5,149576.0,178697,184366.0,188169.0,313074.0,366957,254380,128138.0,124643.0,183985.0,165248.0,176272,174143.0,173663.0,173890.0,171239.0,174927,179217,12420000.0,은평구
72,2110449,패스트푸드점,2.0,4.0,0.0,0.0,26.0,3.0,0.0,4.0,1.0,4.0,717.0,4618.5,1223351.0,526101.0,697250.0,204184.5,149576.0,178697,184366.0,188169.0,313074.0,366957,254380,128138.0,124643.0,183985.0,165248.0,176272,174143.0,173663.0,173890.0,171239.0,174927,179217,7640000.0,은평구
73,2110449,양식음식점,3.0,3.0,1.0,0.0,26.0,3.0,0.0,4.0,1.0,4.0,717.0,4618.5,1223351.0,526101.0,697250.0,204184.5,149576.0,178697,184366.0,188169.0,313074.0,366957,254380,128138.0,124643.0,183985.0,165248.0,176272,174143.0,173663.0,173890.0,171239.0,174927,179217,23680000.0,은평구
78,2130212,한식음식점,12.0,13.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,8.0,375.0,191706.0,97934.0,93772.0,16453.0,42584.0,39291,29294.0,26929.0,37155.0,42804,40725,27016.0,25614.0,33489.0,22060.0,27008,27161.0,27048.0,27151.0,28090.0,27727,27522,14610000.0,강서구
80,2110388,호프-간이주점,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,35.0,2541.0,828083.0,358535.0,469548.0,147447.0,93498.0,105539,127445.0,121806.0,232349.0,239136,172436,86974.0,88027.0,130864.0,110645.0,118920,114276.0,114614.0,114664.0,114795.0,122252,128563,3460000.0,도봉구
81,2110388,커피-음료,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,35.0,2541.0,828083.0,358535.0,469548.0,147447.0,93498.0,105539,127445.0,121806.0,232349.0,239136,172436,86974.0,88027.0,130864.0,110645.0,118920,114276.0,114614.0,114664.0,114795.0,122252,128563,2260000.0,도봉구
83,2110332,한식음식점,6.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,164.0,875.0,155433.0,74491.0,80942.0,13544.0,30683.0,25736,22480.0,24787.0,38202.0,39912,35102,19773.0,18813.0,23107.0,18728.0,22537,22494.0,22730.0,22957.0,22850.0,20864,21002,27356250.0,성북구
86,2110271,한식음식점,7.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,97.0,266.0,65619.0,33415.0,32203.0,10442.0,8468.0,10628,11713.0,11243.0,13125.0,8153,13990,9481.0,10629.0,15025.0,8341.0,9460,9743.0,9706.0,9750.0,9639.0,8918,8403,19480000.0,중랑구
87,2110229,중식음식점,3.0,4.0,0.0,0.0,13.0,1.0,0.0,3.0,0.0,1.0,1339.0,4618.5,1605691.5,773008.5,846745.5,204184.5,253582.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,9970000.0,동대문구
90,2110229,분식전문점,10.0,11.0,1.0,0.0,13.0,1.0,0.0,3.0,0.0,1.0,1339.0,4618.5,1605691.5,773008.5,846745.5,204184.5,253582.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,6800000.0,동대문구
93,2110229,육류판매,5.0,5.0,0.0,0.0,13.0,1.0,0.0,3.0,0.0,1.0,1339.0,4618.5,1605691.5,773008.5,846745.5,204184.5,253582.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,5220000.0,동대문구
94,2110229,일식음식점,5.0,5.0,0.0,0.0,13.0,1.0,0.0,3.0,0.0,1.0,1339.0,4618.5,1605691.5,773008.5,846745.5,204184.5,253582.0,301314,271894.5,225837.75,313294.125,383523,328662,203338.5,205087.5,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,6430000.0,동대문구
101,2130231,중식음식점,2.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,611.0,1549.0,154426.0,81886.0,72540.0,15322.0,25357.0,33921,25129.0,25775.0,28922.0,31357,32298,21698.0,21815.0,28047.0,19210.0,22593,22813.0,22793.0,22752.0,22724.0,20583,20166,15440000.0,금천구
108,2110518,커피-음료,3.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,117.0,704.0,103607.0,45100.0,58508.0,15658.0,16169.0,14193,17827.0,16973.0,22789.0,27929,22744,12554.0,12491.0,15485.0,12407.0,15017,14851.0,14756.0,14774.0,14585.0,14499,15126,16120000.0,서대문구
112,2110146,호프-간이주점,4.0,4.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,1.0,735.0,3659.0,1454570.0,679392.0,775178.0,204184.5,164109.0,229265,241029.0,222827.0,305600.0,383523,285036,149666.0,149196.0,236464.0,196905.75,210390,205598.0,204223.0,204323.0,203843.0,211191,214056,20050000.0,광진구
115,2110146,치킨전문점,0.0,5.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,1.0,735.0,3659.0,1454570.0,679392.0,775178.0,204184.5,164109.0,229265,241029.0,222827.0,305600.0,383523,285036,149666.0,149196.0,236464.0,196905.75,210390,205598.0,204223.0,204323.0,203843.0,211191,214056,11100000.0,광진구
116,2110146,육류판매,2.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,1.0,735.0,3659.0,1454570.0,679392.0,775178.0,204184.5,164109.0,229265,241029.0,222827.0,305600.0,383523,285036,149666.0,149196.0,236464.0,196905.75,210390,205598.0,204223.0,204323.0,203843.0,211191,214056,15350000.0,광진구
117,2130320,호프-간이주점,3.0,3.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,2.0,173.0,989.0,124840.0,60987.0,63853.0,12910.0,14991.0,20158,22122.0,22654.0,32003.0,25324,22973,16461.0,18440.0,26077.0,15566.0,17575,17544.0,17461.0,17517.0,17723.0,18838,18183,1560000.0,강동구
126,2130179,분식전문점,16.5,19.5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,147.0,1402.0,903922.0,276921.0,627002.0,78423.0,317761.5,141253,90266.0,73308.0,87076.0,206746,184830,125392.0,124814.0,158647.0,103496.0,129503,132966.0,132808.0,133263.0,131158.0,125434,118789,10220000.0,서대문구
131,2130179,호프-간이주점,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,147.0,1402.0,903922.0,276921.0,627002.0,78423.0,317761.5,141253,90266.0,73308.0,87076.0,206746,184830,125392.0,124814.0,158647.0,103496.0,129503,132966.0,132808.0,133263.0,131158.0,125434,118789,19000000.0,서대문구
134,2130007,한식음식점,16.5,19.5,1.0,1.0,22.0,1.0,1.0,3.0,0.0,7.0,466.0,91.0,284272.0,157000.0,127272.0,9833.0,34294.0,42048,51076.0,58596.0,88426.0,23147,54124,66532.0,68463.0,53731.0,18275.0,41861,45717.0,45494.0,46108.0,46272.0,35427,23393,27356250.0,종로구
135,2130007,육류판매,5.0,5.0,0.0,0.0,22.0,1.0,1.0,3.0,0.0,7.0,466.0,91.0,284272.0,157000.0,127272.0,9833.0,34294.0,42048,51076.0,58596.0,88426.0,23147,54124,66532.0,68463.0,53731.0,18275.0,41861,45717.0,45494.0,46108.0,46272.0,35427,23393,26100000.0,종로구
136,2130007,커피-음료,6.0,7.0,0.0,1.0,22.0,1.0,1.0,3.0,0.0,7.0,466.0,91.0,284272.0,157000.0,127272.0,9833.0,34294.0,42048,51076.0,58596.0,88426.0,23147,54124,66532.0,68463.0,53731.0,18275.0,41861,45717.0,45494.0,46108.0,46272.0,35427,23393,9680000.0,종로구
137,2120010,육류판매,1.0,1.0,0.0,0.0,22.0,0.0,1.0,5.0,0.0,5.0,3061.5,814.0,450978.0,232711.0,218267.0,38333.0,95994.0,86226,81117.0,69194.0,80116.0,79897,106285,83235.0,79182.0,66469.0,35911.0,65700,73467.0,73391.0,73461.0,70261.0,49369,45329,26330000.0,종로구
147,2111088,커피-음료,8.0,9.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,123.0,1940.0,410845.0,194215.0,216629.0,76724.0,37724.0,63894,72600.0,59185.0,100716.0,107948,89865,47266.0,47195.0,66790.0,51780.0,59022,58491.0,58331.0,59270.0,59084.0,58517,58130,2920000.0,강동구
151,2111088,중식음식점,2.0,3.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,123.0,1940.0,410845.0,194215.0,216629.0,76724.0,37724.0,63894,72600.0,59185.0,100716.0,107948,89865,47266.0,47195.0,66790.0,51780.0,59022,58491.0,58331.0,59270.0,59084.0,58517,58130,1350000.0,강동구
152,2111088,호프-간이주점,1.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,123.0,1940.0,410845.0,194215.0,216629.0,76724.0,37724.0,63894,72600.0,59185.0,100716.0,107948,89865,47266.0,47195.0,66790.0,51780.0,59022,58491.0,58331.0,59270.0,59084.0,58517,58130,15100000.0,강동구
154,2110835,치킨전문점,0.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,285.0,935.0,251815.0,117436.0,134379.0,32312.0,67003.0,41238,35132.0,28828.0,47304.0,55667,54023,31090.0,31856.0,46287.0,32892.0,34907,35980.0,35641.0,35954.0,36462.0,36931,35940,22130000.0,동작구
156,2110835,호프-간이주점,2.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,285.0,935.0,251815.0,117436.0,134379.0,32312.0,67003.0,41238,35132.0,28828.0,47304.0,55667,54023,31090.0,31856.0,46287.0,32892.0,34907,35980.0,35641.0,35954.0,36462.0,36931,35940,27356250.0,동작구
159,2110835,양식음식점,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,285.0,935.0,251815.0,117436.0,134379.0,32312.0,67003.0,41238,35132.0,28828.0,47304.0,55667,54023,31090.0,31856.0,46287.0,32892.0,34907,35980.0,35641.0,35954.0,36462.0,36931,35940,27356250.0,동작구
161,2110471,치킨전문점,3.0,4.0,0.0,1.0,22.0,2.0,0.0,6.0,0.0,3.0,258.0,4618.5,1605691.5,773008.5,846745.5,204184.5,181675.0,301314,271894.5,225837.75,313294.125,383523,328662,183535.0,174334.0,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,1440000.0,은평구
165,2110471,제과점,4.0,4.0,0.0,0.0,22.0,2.0,0.0,6.0,0.0,3.0,258.0,4618.5,1605691.5,773008.5,846745.5,204184.5,181675.0,301314,271894.5,225837.75,313294.125,383523,328662,183535.0,174334.0,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,3270000.0,은평구
166,2110471,중식음식점,1.0,1.0,0.0,0.0,22.0,2.0,0.0,6.0,0.0,3.0,258.0,4618.5,1605691.5,773008.5,846745.5,204184.5,181675.0,301314,271894.5,225837.75,313294.125,383523,328662,183535.0,174334.0,278791.5,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,9540000.0,은평구
171,2110537,호프-간이주점,2.0,2.0,0.0,0.0,18.0,1.0,1.0,11.0,0.0,0.0,1514.0,1057.0,508069.0,249856.0,258214.0,42845.0,86358.0,119317,107059.0,81478.0,71013.0,63289,120643,95623.0,94809.0,90051.0,43653.0,78019,85850.0,84618.0,84656.0,79997.0,48556,46373,17050000.0,서대문구
173,2110537,커피-음료,6.0,8.0,1.0,0.0,18.0,1.0,1.0,11.0,0.0,0.0,1514.0,1057.0,508069.0,249856.0,258214.0,42845.0,86358.0,119317,107059.0,81478.0,71013.0,63289,120643,95623.0,94809.0,90051.0,43653.0,78019,85850.0,84618.0,84656.0,79997.0,48556,46373,4880000.0,서대문구
175,2130072,제과점,1.0,3.0,0.0,0.0,26.0,1.0,1.0,2.0,0.0,5.0,132.0,4259.0,983539.0,468776.0,514763.0,89729.0,197374.0,148839,146332.0,159183.0,242083.0,278281,203737,108014.0,106300.0,155720.0,131490.0,140827,139140.0,138486.0,137692.0,137549.0,141796,148049,27356250.0,성동구
176,2130072,치킨전문점,5.0,10.0,0.0,0.0,26.0,1.0,1.0,2.0,0.0,5.0,132.0,4259.0,983539.0,468776.0,514763.0,89729.0,197374.0,148839,146332.0,159183.0,242083.0,278281,203737,108014.0,106300.0,155720.0,131490.0,140827,139140.0,138486.0,137692.0,137549.0,141796,148049,17560000.0,성동구
180,2130072,한식음식점,16.5,19.5,1.0,1.0,26.0,1.0,1.0,2.0,0.0,5.0,132.0,4259.0,983539.0,468776.0,514763.0,89729.0,197374.0,148839,146332.0,159183.0,242083.0,278281,203737,108014.0,106300.0,155720.0,131490.0,140827,139140.0,138486.0,137692.0,137549.0,141796,148049,22090000.0,성동구
185,2110284,커피-음료,3.0,4.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,644.0,2087.0,115912.0,52233.0,63678.0,18071.0,11494.0,13426,17003.0,18064.0,37854.0,30707,23656,12842.0,12794.0,20341.0,15572.0,16320,15655.0,15635.0,15496.0,15550.0,18140,19113,3880000.0,성북구
190,2120224,분식전문점,8.0,17.0,0.0,0.0,40.0,0.0,1.0,6.0,2.0,9.0,3061.5,594.0,194441.0,96550.0,97892.0,22578.0,20088.0,31352,33055.0,27591.0,59779.0,35894,42957,32243.0,30742.0,33075.0,19530.0,30019,30919.0,30725.0,30908.0,30068.0,22125,19678,27356250.0,강남구
191,2120224,한식음식점,16.5,19.5,1.0,1.0,40.0,0.0,1.0,6.0,2.0,9.0,3061.5,594.0,194441.0,96550.0,97892.0,22578.0,20088.0,31352,33055.0,27591.0,59779.0,35894,42957,32243.0,30742.0,33075.0,19530.0,30019,30919.0,30725.0,30908.0,30068.0,22125,19678,27356250.0,강남구
192,2120224,중식음식점,5.0,6.0,0.0,0.0,40.0,0.0,1.0,6.0,2.0,9.0,3061.5,594.0,194441.0,96550.0,97892.0,22578.0,20088.0,31352,33055.0,27591.0,59779.0,35894,42957,32243.0,30742.0,33075.0,19530.0,30019,30919.0,30725.0,30908.0,30068.0,22125,19678,27356250.0,강남구
193,2120224,일식음식점,9.0,11.0,0.0,0.0,40.0,0.0,1.0,6.0,2.0,9.0,3061.5,594.0,194441.0,96550.0,97892.0,22578.0,20088.0,31352,33055.0,27591.0,59779.0,35894,42957,32243.0,30742.0,33075.0,19530.0,30019,30919.0,30725.0,30908.0,30068.0,22125,19678,27356250.0,강남구
194,2120224,제과점,3.0,15.0,0.0,0.0,40.0,0.0,1.0,6.0,2.0,9.0,3061.5,594.0,194441.0,96550.0,97892.0,22578.0,20088.0,31352,33055.0,27591.0,59779.0,35894,42957,32243.0,30742.0,33075.0,19530.0,30019,30919.0,30725.0,30908.0,30068.0,22125,19678,7280000.0,강남구
196,2120224,양식음식점,3.0,4.0,1.0,0.0,40.0,0.0,1.0,6.0,2.0,9.0,3061.5,594.0,194441.0,96550.0,97892.0,22578.0,20088.0,31352,33055.0,27591.0,59779.0,35894,42957,32243.0,30742.0,33075.0,19530.0,30019,30919.0,30725.0,30908.0,30068.0,22125,19678,26740000.0,강남구
198,2110303,제과점,4.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,138.0,3213.0,1310606.0,492042.0,818565.0,204184.5,317761.5,175191,155273.0,141782.0,203545.0,383523,284836,150005.0,137509.0,178868.0,162025.0,188403,190045.0,192084.0,189895.0,187543.0,179013,183622,1360000.0,성북구
205,2110900,한식음식점,14.0,14.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,457.0,4618.5,1605691.5,773008.5,846745.5,193051.0,317761.5,301314,225218.0,183164.0,288259.0,383523,328662,168119.0,167023.0,270121.0,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,26160000.0,관악구
206,2110900,분식전문점,7.0,7.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,457.0,4618.5,1605691.5,773008.5,846745.5,193051.0,317761.5,301314,225218.0,183164.0,288259.0,383523,328662,168119.0,167023.0,270121.0,196905.75,232917,230677.5,231595.5,233140.875,233997.375,218028,214056,7260000.0,관악구
222,2110747,치킨전문점,1.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,823.0,1191.0,236632.0,125300.0,111331.0,19237.0,30158.0,37768,36376.0,49304.0,63792.0,49627,51501,29380.0,31644.0,44222.0,30258.0,33265,33184.0,33918.0,33155.0,33920.0,34766,34423,27356250.0,금천구
223,2110747,커피-음료,1.0,3.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,823.0,1191.0,236632.0,125300.0,111331.0,19237.0,30158.0,37768,36376.0,49304.0,63792.0,49627,51501,29380.0,31644.0,44222.0,30258.0,33265,33184.0,33918.0,33155.0,33920.0,34766,34423,3430000.0,금천구
226,2110747,제과점,0.0,3.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,823.0,1191.0,236632.0,125300.0,111331.0,19237.0,30158.0,37768,36376.0,49304.0,63792.0,49627,51501,29380.0,31644.0,44222.0,30258.0,33265,33184.0,33918.0,33155.0,33920.0,34766,34423,27356250.0,금천구
228,2110771,중식음식점,7.0,7.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,955.0,693.0,410245.0,208433.0,201813.0,22310.0,35453.0,64135,77799.0,101359.0,109188.0,100493,71990,47383.0,51691.0,80868.0,57821.0,57178,55981.0,55974.0,55358.0,55594.0,61468,68688,1340000.0,영등포구
229,2110530,한식음식점,5.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,36.0,247.0,202615.0,91197.0,111419.0,38635.0,30407.0,34399,32475.0,29684.0,37015.0,61712,44626,21909.0,20034.0,28143.0,26193.0,29338,29193.0,29217.0,29078.0,29138.0,28593,28058,23670000.0,서대문구
242,2120135,치킨전문점,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3061.5,511.0,129779.0,63716.0,66063.0,15871.0,22769.0,30385,26565.0,16048.0,18141.0,22971,30099,23526.0,21664.0,19842.0,11676.0,19941,21174.0,20881.0,20785.0,20285.0,13633,13081,13000000.0,영등포구
244,2120135,커피-음료,8.0,11.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3061.5,511.0,129779.0,63716.0,66063.0,15871.0,22769.0,30385,26565.0,16048.0,18141.0,22971,30099,23526.0,21664.0,19842.0,11676.0,19941,21174.0,20881.0,20785.0,20285.0,13633,13081,7410000.0,영등포구
245,2120135,호프-간이주점,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3061.5,511.0,129779.0,63716.0,66063.0,15871.0,22769.0,30385,26565.0,16048.0,18141.0,22971,30099,23526.0,21664.0,19842.0,11676.0,19941,21174.0,20881.0,20785.0,20285.0,13633,13081,12930000.0,영등포구
249,2110994,분식전문점,4.0,6.0,1.0,0.0,18.0,1.0,0.0,4.0,0.0,3.0,494.0,1777.0,442404.0,209425.0,232979.0,98247.0,40551.0,55142,75996.0,65903.0,106563.0,111605,102599,59841.0,54950.0,62510.0,50899.0,64924,65254.0,64715.0,65081.0,63954.0,60895,57580,18160000.0,강남구
250,2110994,제과점,1.0,2.0,0.0,0.0,18.0,1.0,0.0,4.0,0.0,3.0,494.0,1777.0,442404.0,209425.0,232979.0,98247.0,40551.0,55142,75996.0,65903.0,106563.0,111605,102599,59841.0,54950.0,62510.0,50899.0,64924,65254.0,64715.0,65081.0,63954.0,60895,57580,27356250.0,강남구
251,2110994,육류판매,3.0,3.0,0.0,0.0,18.0,1.0,0.0,4.0,0.0,3.0,494.0,1777.0,442404.0,209425.0,232979.0,98247.0,40551.0,55142,75996.0,65903.0,106563.0,111605,102599,59841.0,54950.0,62510.0,50899.0,64924,65254.0,64715.0,65081.0,63954.0,60895,57580,27356250.0,강남구
254,2110994,한식음식점,16.5,19.5,1.0,1.0,18.0,1.0,0.0,4.0,0.0,3.0,494.0,1777.0,442404.0,209425.0,232979.0,98247.0,40551.0,55142,75996.0,65903.0,106563.0,111605,102599,59841.0,54950.0,62510.0,50899.0,64924,65254.0,64715.0,65081.0,63954.0,60895,57580,24140000.0,강남구
255,2110994,치킨전문점,1.0,4.0,0.0,0.0,18.0,1.0,0.0,4.0,0.0,3.0,494.0,1777.0,442404.0,209425.0,232979.0,98247.0,40551.0,55142,75996.0,65903.0,106563.0,111605,102599,59841.0,54950.0,62510.0,50899.0,64924,65254.0,64715.0,65081.0,63954.0,60895,57580,3180000.0,강남구
256,2110994,일식음식점,1.0,1.0,0.0,0.0,18.0,1.0,0.0,4.0,0.0,3.0,494.0,1777.0,442404.0,209425.0,232979.0,98247.0,40551.0,55142,75996.0,65903.0,106563.0,111605,102599,59841.0,54950.0,62510.0,50899.0,64924,65254.0,64715.0,65081.0,63954.0,60895,57580,27356250.0,강남구
262,2110151,호프-간이주점,4.0,6.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,2.0,249.0,4618.5,1183727.0,553800.0,629926.0,186939.0,153426.0,213362,212459.0,169179.0,248362.0,372023,243876,114610.0,112683.0,176018.0,164518.0,169312,163896.0,164255.0,163847.0,162023.0,177069,183325,27356250.0,광진구
275,2110147,커피-음료,9.0,9.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,2.0,815.0,4618.5,793214.0,398972.0,394244.0,78871.0,213574.0,145867,114791.0,96906.0,143205.0,251056,169231,78797.0,73887.0,110744.0,109498.0,115514,112731.0,112527.0,111288.0,109236.0,113441,118477,3810000.0,광진구
276,2110147,중식음식점,2.0,2.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,2.0,815.0,4618.5,793214.0,398972.0,394244.0,78871.0,213574.0,145867,114791.0,96906.0,143205.0,251056,169231,78797.0,73887.0,110744.0,109498.0,115514,112731.0,112527.0,111288.0,109236.0,113441,118477,24160000.0,광진구
277,2110147,일식음식점,3.0,3.0,0.0,1.0,10.0,1.0,0.0,3.0,0.0,2.0,815.0,4618.5,793214.0,398972.0,394244.0,78871.0,213574.0,145867,114791.0,96906.0,143205.0,251056,169231,78797.0,73887.0,110744.0,109498.0,115514,112731.0,112527.0,111288.0,109236.0,113441,118477,10450000.0,광진구
279,2110147,한식음식점,16.5,19.5,1.0,1.0,10.0,1.0,0.0,3.0,0.0,2.0,815.0,4618.5,793214.0,398972.0,394244.0,78871.0,213574.0,145867,114791.0,96906.0,143205.0,251056,169231,78797.0,73887.0,110744.0,109498.0,115514,112731.0,112527.0,111288.0,109236.0,113441,118477,20340000.0,광진구
