,상권코드,시군구명,서비스업종명,월예상매출,점수
560,2110074,용산구,분식전문점,892.0,54.47
561,2110645,강서구,한식음식점,1748.0,76.7
562,2110645,강서구,호프-간이주점,1324.0,65.69
563,2110645,강서구,패스트푸드점,987.0,56.94
564,2110960,강남구,일식음식점,930.0,55.46
565,2110743,금천구,분식전문점,1087.0,59.53
566,2110743,금천구,중식음식점,974.0,56.6
567,2110743,금천구,호프-간이주점,1087.0,59.53
568,2110743,금천구,치킨전문점,928.0,55.41
569,2130202,양천구,호프-간이주점,929.0,55.43
570,2130202,양천구,제과점,925.0,55.33
571,2110569,마포구,패스트푸드점,1170.0,61.69
572,2110569,마포구,치킨전문점,1311.0,65.35
573,2110569,마포구,일식음식점,1569.0,72.05
574,2110569,마포구,커피-음료,1324.0,65.69
575,2110084,용산구,양식음식점,1209.0,62.7
576,2110084,용산구,호프-간이주점,1039.0,58.29
577,2110084,용산구,육류판매,1151.0,61.2
578,2110084,용산구,제과점,1025.0,57.92
579,2110084,용산구,커피-음료,1306.0,65.22
580,2120238,송파구,호프-간이주점,709.0,49.72
581,2120238,송파구,패스트푸드점,562.0,45.9
582,2120238,송파구,커피-음료,880.0,54.16
583,2120232,송파구,한식음식점,1230.0,63.25
584,2120232,송파구,커피-음료,1177.0,61.87
585,2120232,송파구,분식전문점,1231.0,63.27
586,2110453,은평구,커피-음료,1446.0,68.86
587,2110453,은평구,호프-간이주점,1483.0,69.82
588,2110453,은평구,육류판매,1401.0,67.69
589,2110802,영등포구,호프-간이주점,828.0,52.81
590,2110802,영등포구,분식전문점,828.0,52.81
591,2111028,송파구,커피-음료,1277.0,64.47
592,2111028,송파구,분식전문점,1223.0,63.07
593,2111028,송파구,한식음식점,1404.0,67.77
594,2111028,송파구,패스트푸드점,902.0,54.73
595,2110468,은평구,분식전문점,1483.0,69.82
596,2110468,은평구,한식음식점,1562.0,71.87
597,2110468,은평구,호프-간이주점,1401.0,67.69
598,2110468,은평구,치킨전문점,1237.0,63.43
599,2110468,은평구,육류판매,1401.0,67.69
600,2110468,은평구,제과점,1272.0,64.34
601,2130125,성북구,호프-간이주점,743.0,50.6
602,2130125,성북구,한식음식점,835.0,52.99
603,2110557,마포구,한식음식점,1648.0,74.1
604,2110557,마포구,제과점,1522.0,70.83
605,2110557,마포구,양식음식점,1549.0,71.53
606,2110557,마포구,호프-간이주점,1590.0,72.6
607,2130115,중랑구,제과점,748.0,50.73
608,2130115,중랑구,호프-간이주점,1135.0,60.78
609,2110188,동대문구,한식음식점,932.0,55.51
610,2110188,동대문구,제과점,775.0,51.43
611,2110188,동대문구,커피-음료,976.0,56.65
612,2111003,송파구,치킨전문점,1290.0,64.81
613,2111003,송파구,커피-음료,1467.0,69.4
614,2111003,송파구,제과점,1281.0,64.57
615,2110753,금천구,호프-간이주점,1128.0,60.6
616,2110753,금천구,커피-음료,1314.0,65.43
617,2110753,금천구,한식음식점,1143.0,60.99
618,2110851,동작구,치킨전문점,1567.0,72.0
619,2130076,광진구,분식전문점,745.0,50.65
620,2130076,광진구,한식음식점,846.0,53.28
621,2120029,중구,커피-음료,457.0,43.17
622,2120150,영등포구,커피-음료,459.0,43.23
623,2120150,영등포구,패스트푸드점,376.0,41.07
624,2120150,영등포구,분식전문점,677.0,48.89
625,2110640,강서구,제과점,921.0,55.22
626,2110640,강서구,일식음식점,1210.0,62.73
627,2110640,강서구,분식전문점,1090.0,59.61
628,2110640,강서구,호프-간이주점,974.0,56.6
629,2110640,강서구,치킨전문점,967.0,56.42
630,2110640,강서구,커피-음료,905.0,54.81
631,2110640,강서구,한식음식점,1138.0,60.86
632,2110062,용산구,중식음식점,1092.0,59.66
633,2130221,강서구,중식음식점,1082.0,59.4
634,2110816,영등포구,제과점,808.0,52.29
635,2110816,영등포구,호프-간이주점,988.0,56.96
636,2110816,영등포구,중식음식점,988.0,56.96
637,2110785,영등포구,분식전문점,1109.0,60.11
638,2120209,강남구,제과점,566.0,46.01
639,2120209,강남구,커피-음료,676.0,48.86
640,2120209,강남구,일식음식점,841.0,53.15
641,2110173,광진구,호프-간이주점,971.0,56.52
642,2110173,광진구,분식전문점,900.0,54.68
643,2110527,서대문구,분식전문점,1167.0,61.61
644,2110524,서대문구,제과점,562.0,45.9
645,2110510,서대문구,치킨전문점,768.0,51.25
646,2110510,서대문구,호프-간이주점,958.0,56.18
647,2110510,서대문구,커피-음료,880.0,54.16
648,2110510,서대문구,중식음식점,1008.0,57.48
649,2110857,관악구,한식음식점,1361.0,66.65
650,2130278,관악구,호프-간이주점,586.0,46.52
651,2110588,마포구,호프-간이주점,1501.0,70.28
652,2110588,마포구,중식음식점,1501.0,70.28
653,2110547,마포구,커피-음료,1463.0,69.3
654,2110895,관악구,한식음식점,1578.0,72.28
655,2110895,관악구,일식음식점,1608.0,73.06
656,2110152,광진구,한식음식점,826.0,52.76
657,2110615,양천구,치킨전문점,491.0,44.06
658,2130311,송파구,한식음식점,1431.0,68.47
659,2130311,송파구,중식음식점,1211.0,62.75
660,2130311,송파구,치킨전문점,938.0,55.67
661,2130317,송파구,패스트푸드점,991.0,57.04
662,2130317,송파구,육류판매,1201.0,62.49
663,2111026,송파구,중식음식점,1684.0,75.04
664,2111026,송파구,치킨전문점,1439.0,68.67
665,2111026,송파구,커피-음료,1642.0,73.95
666,2111026,송파구,한식음식점,1817.0,78.49
667,2120182,서초구,제과점,868.0,53.85
668,2120182,서초구,양식음식점,1058.0,58.78
669,2120182,서초구,커피-음료,1061.0,58.86
670,2120182,서초구,분식전문점,1058.0,58.78
671,2120182,서초구,중식음식점,1058.0,58.78
672,2111013,송파구,호프-간이주점,1531.0,71.06
673,2111013,송파구,육류판매,1531.0,71.06
674,2120215,강남구,커피-음료,1340.0,66.1
675,2120215,강남구,패스트푸드점,910.0,54.94
676,2120215,강남구,분식전문점,1354.0,66.47
677,2120215,강남구,호프-간이주점,1167.0,61.61
678,2120215,강남구,제과점,931.0,55.48
679,2111033,송파구,패스트푸드점,320.0,39.62
680,2111033,송파구,커피-음료,529.0,45.04
681,2110859,관악구,치킨전문점,767.0,51.22
682,2110859,관악구,한식음식점,1189.0,62.18
683,2110859,관악구,육류판매,1015.0,57.66
684,2120202,강남구,분식전문점,1327.0,65.77
685,2120202,강남구,한식음식점,1394.0,67.51
686,2120202,강남구,호프-간이주점,1440.0,68.7
687,2120202,강남구,중식음식점,1247.0,63.69
688,2120202,강남구,일식음식점,1559.0,71.79
689,2120202,강남구,커피-음료,1313.0,65.4
690,2130324,강동구,치킨전문점,773.0,51.38
691,2130324,강동구,패스트푸드점,751.0,50.81
692,2130324,강동구,커피-음료,945.0,55.85
693,2130324,강동구,제과점,769.0,51.28
694,2110441,노원구,분식전문점,1257.0,63.95
695,2110441,노원구,호프-간이주점,1141.0,60.94
696,2110405,도봉구,한식음식점,1477.0,69.66
697,2110405,도봉구,중식음식점,1417.0,68.1
698,2110405,도봉구,분식전문점,1417.0,68.1
699,2110405,도봉구,육류판매,1261.0,64.05
700,2110405,도봉구,호프-간이주점,1211.0,62.75
701,2110365,강북구,한식음식점,1429.0,68.41
702,2120033,중구,한식음식점,906.0,54.83
703,2110420,노원구,패스트푸드점,905.0,54.81
704,2110420,노원구,호프-간이주점,1179.0,61.92
705,2110420,노원구,분식전문점,1349.0,66.34
706,2110434,노원구,치킨전문점,762.0,51.09
707,2120191,강남구,분식전문점,1272.0,64.34
708,2120191,강남구,치킨전문점,1243.0,63.58
709,2120191,강남구,중식음식점,1272.0,64.34
710,2120191,강남구,양식음식점,1368.0,66.83
711,2120191,강남구,육류판매,1368.0,66.83
712,2120191,강남구,커피-음료,1470.0,69.48
713,2120191,강남구,일식음식점,1590.0,72.6
714,2120191,강남구,한식음식점,1627.0,73.56
715,2120193,강남구,호프-간이주점,661.0,48.47
716,2120193,강남구,분식전문점,792.0,51.87
717,2120193,강남구,양식음식점,629.0,47.64
718,2120227,송파구,중식음식점,1440.0,68.7
719,2120227,송파구,분식전문점,1634.0,73.74
720,2120227,송파구,커피-음료,1783.0,77.61
721,2120227,송파구,치킨전문점,1165.0,61.56
722,2120227,송파구,제과점,1388.0,67.35
723,2120227,송파구,호프-간이주점,1571.0,72.1
724,2120227,송파구,양식음식점,1765.0,77.14
725,2110049,중구,한식음식점,1137.0,60.83
726,2110049,중구,패스트푸드점,593.0,46.71
727,2110049,중구,커피-음료,1014.0,57.64
728,2130105,중랑구,분식전문점,601.0,46.91
729,2110260,중랑구,육류판매,1299.0,65.04
730,2110260,중랑구,제과점,1045.0,58.44
731,2110260,중랑구,한식음식점,1542.0,71.35
732,2110260,중랑구,치킨전문점,1112.0,60.18
733,2110260,중랑구,호프-간이주점,1299.0,65.04
734,2110203,동대문구,한식음식점,1061.0,58.86
735,2110002,종로구,치킨전문점,577.0,46.29
736,2110411,도봉구,한식음식점,756.0,50.94
737,2110411,도봉구,분식전문점,653.0,48.26
738,2110134,성동구,중식음식점,995.0,57.15
739,2110134,성동구,한식음식점,1304.0,65.17
740,2110134,성동구,패스트푸드점,803.0,52.16
741,2110132,성동구,중식음식점,1185.0,62.08
742,2110132,성동구,제과점,965.0,56.37
743,2120184,서초구,양식음식점,1601.0,72.88
744,2120184,서초구,치킨전문점,1355.0,66.49
745,2120184,서초구,패스트푸드점,1232.0,63.3
746,2120184,서초구,제과점,1109.0,60.11
747,2110984,강남구,치킨전문점,749.0,50.76
748,2110984,강남구,커피-음료,887.0,54.34
749,2120203,강남구,호프-간이주점,1315.0,65.45
750,2120203,강남구,제과점,1012.0,57.59
751,2120203,강남구,커피-음료,1418.0,68.13
752,2120203,강남구,중식음식점,1315.0,65.45
753,2120203,강남구,분식전문점,1220.0,62.99
754,2120203,강남구,패스트푸드점,882.0,54.21
755,2120203,강남구,일식음식점,1471.0,69.51
756,2120203,강남구,육류판매,1315.0,65.45
757,2120203,강남구,치킨전문점,1190.0,62.21
758,2110095,용산구,한식음식점,1111.0,60.16
759,2120133,금천구,중식음식점,524.0,44.91
760,2120133,금천구,호프-간이주점,524.0,44.91
761,2120133,금천구,패스트푸드점,289.0,38.81
762,2110850,동작구,제과점,1131.0,60.68
763,2110850,동작구,치킨전문점,1551.0,71.58
764,2110850,동작구,호프-간이주점,1509.0,70.49
765,2110850,동작구,커피-음료,1517.0,70.7
766,2130222,구로구,호프-간이주점,164.0,35.57
767,2130222,구로구,제과점,78.0,33.33
768,2110648,강서구,커피-음료,516.0,44.71
769,2110648,강서구,분식전문점,461.0,43.28
770,2120092,은평구,분식전문점,939.0,55.69
771,2120092,은평구,육류판매,939.0,55.69
772,2120171,서초구,양식음식점,1441.0,68.73
773,2120171,서초구,한식음식점,1454.0,69.06
774,2120171,서초구,분식전문점,1360.0,66.62
775,2120214,강남구,커피-음료,306.0,39.25
776,2120094,서대문구,육류판매,1406.0,67.82
777,2120094,서대문구,치킨전문점,1412.0,67.97
778,2120094,서대문구,분식전문점,1475.0,69.61
779,2120094,서대문구,커피-음료,1476.0,69.64
780,2120094,서대문구,호프-간이주점,1475.0,69.61
781,2120094,서대문구,중식음식점,1475.0,69.61
782,2120094,서대문구,한식음식점,1556.0,71.71
783,2120094,서대문구,제과점,1223.0,63.07
784,2130066,성동구,제과점,800.0,52.08
785,2130066,성동구,일식음식점,991.0,57.04
786,2130260,동작구,한식음식점,837.0,53.04
787,2130260,동작구,커피-음료,718.0,49.95
788,2110068,용산구,분식전문점,1702.0,75.5
789,2110068,용산구,한식음식점,1689.0,75.17
790,2110068,용산구,호프-간이주점,1577.0,72.26
791,2110068,용산구,커피-음료,1614.0,73.22
792,2130084,광진구,한식음식점,591.0,46.65
793,2130084,광진구,육류판매,468.0,43.46
794,2110560,마포구,중식음식점,1327.0,65.77
795,2110560,마포구,호프-간이주점,1327.0,65.77
796,2110560,마포구,양식음식점,1327.0,65.77
797,2120031,중구,호프-간이주점,1273.0,64.36
798,2120031,중구,치킨전문점,1207.0,62.65
799,2120031,중구,일식음식점,1454.0,69.06
800,2120031,중구,중식음식점,1273.0,64.36
801,2110159,광진구,패스트푸드점,969.0,56.47
802,2110907,서초구,양식음식점,989.0,56.99
803,2110907,서초구,치킨전문점,808.0,52.29
804,2130255,영등포구,한식음식점,859.0,53.61
805,2110865,관악구,제과점,1079.0,59.33
806,2110865,관악구,한식음식점,1540.0,71.3
807,2110865,관악구,커피-음료,1409.0,67.9
808,2110865,관악구,분식전문점,1400.0,67.66
809,2110865,관악구,패스트푸드점,1150.0,61.17
810,2110865,관악구,육류판매,1400.0,67.66
811,2110656,강서구,제과점,1089.0,59.59
812,2110656,강서구,한식음식점,1551.0,71.58
813,2110656,강서구,중식음식점,1409.0,67.9
814,2130285,관악구,커피-음료,1424.0,68.28
815,2130285,관악구,중식음식점,1265.0,64.16
816,2110787,영등포구,한식음식점,1329.0,65.82
817,2110787,영등포구,치킨전문점,932.0,55.51
818,2110787,영등포구,패스트푸드점,770.0,51.3
819,2110155,광진구,패스트푸드점,502.0,44.34
820,2110155,광진구,호프-간이주점,829.0,52.83
821,2130162,은평구,호프-간이주점,775.0,51.43
822,2130162,은평구,커피-음료,679.0,48.94
823,2111023,송파구,커피-음료,978.0,56.7
824,2111023,송파구,한식음식점,1304.0,65.17
825,2110664,강서구,한식음식점,771.0,51.33
826,2110138,성동구,패스트푸드점,1067.0,59.01
827,2110138,성동구,육류판매,1208.0,62.68
828,2120240,송파구,호프-간이주점,1461.0,69.25
829,2120240,송파구,한식음식점,1794.0,77.89
830,2120240,송파구,치킨전문점,1189.0,62.18
831,2120240,송파구,패스트푸드점,1418.0,68.13
832,2110487,은평구,치킨전문점,92.0,33.7
833,2120145,영등포구,일식음식점,1382.0,67.19
834,2120145,영등포구,호프-간이주점,1496.0,70.15
835,2120145,영등포구,제과점,1140.0,60.91
836,2120145,영등포구,양식음식점,1302.0,65.12
837,2120145,영등포구,한식음식점,1571.0,72.1
838,2130098,동대문구,한식음식점,653.0,48.26
839,2130098,동대문구,중식음식점,671.0,48.73
840,2110435,노원구,분식전문점,677.0,48.89
841,2110435,노원구,한식음식점,754.0,50.89
842,2110212,동대문구,치킨전문점,928.0,55.41
843,2110212,동대문구,패스트푸드점,713.0,49.82
844,2110212,동대문구,일식음식점,1213.0,62.81
845,2110190,동대문구,호프-간이주점,1067.0,59.01
846,2110190,동대문구,치킨전문점,917.0,55.12
847,2110190,동대문구,패스트푸드점,684.0,49.07
848,2110425,노원구,한식음식점,1209.0,62.7
849,2110425,노원구,분식전문점,1216.0,62.88
850,2110561,마포구,육류판매,1563.0,71.89
851,2130051,중구,커피-음료,1003.0,57.35
852,2130051,중구,호프-간이주점,1256.0,63.92
853,2110744,금천구,육류판매,1417.0,68.1
854,2110580,마포구,패스트푸드점,1279.0,64.52
855,2110580,마포구,한식음식점,1591.0,72.62
856,2110250,중랑구,한식음식점,676.0,48.86
857,2110178,광진구,분식전문점,671.0,48.73
858,2110178,광진구,커피-음료,592.0,46.68
859,2120236,송파구,중식음식점,806.0,52.24
860,2120236,송파구,커피-음료,880.0,54.16
861,2120236,송파구,제과점,693.0,49.3
862,2120236,송파구,분식전문점,806.0,52.24
863,2120236,송파구,일식음식점,1184.0,62.05
864,2120164,서초구,중식음식점,1506.0,70.41
865,2120164,서초구,커피-음료,1532.0,71.09
866,2120164,서초구,치킨전문점,1455.0,69.09
867,2120164,서초구,호프-간이주점,1506.0,70.41
868,2120164,서초구,한식음식점,1594.0,72.7
869,2120164,서초구,제과점,1384.0,67.25
870,2120164,서초구,양식음식점,1506.0,70.41
871,2110882,관악구,일식음식점,1661.0,74.44
872,2110882,관악구,커피-음료,1353.0,66.44
873,2110882,관악구,육류판매,1541.0,71.32
874,2110001,종로구,커피-음료,816.0,52.5
875,2110001,종로구,한식음식점,1047.0,58.5
876,2111053,강동구,커피-음료,1514.0,70.62
877,2111053,강동구,중식음식점,1510.0,70.52
878,2120121,강서구,중식음식점,1275.0,64.42
879,2120121,강서구,제과점,1036.0,58.21
880,2120121,강서구,커피-음료,1225.0,63.12
881,2120121,강서구,호프-간이주점,1225.0,63.12
882,2120121,강서구,치킨전문점,1038.0,58.26
883,2110503,서대문구,일식음식점,1470.0,69.48
884,2110503,서대문구,분식전문점,1325.0,65.71
885,2110503,서대문구,패스트푸드점,1124.0,60.49
886,2110503,서대문구,한식음식점,1636.0,73.79
887,2110503,서대문구,커피-음료,1374.0,66.99
888,2110503,서대문구,치킨전문점,1179.0,61.92
889,2110369,강북구,호프-간이주점,1337.0,66.03
890,2110369,강북구,중식음식점,1337.0,66.03
891,2110369,강북구,한식음식점,1530.0,71.04
892,2110054,중구,치킨전문점,1270.0,64.29
893,2110054,중구,제과점,953.0,56.05
894,2110054,중구,중식음식점,1262.0,64.08
895,2110054,중구,커피-음료,1074.0,59.2
896,2110224,동대문구,호프-간이주점,1149.0,61.14
897,2110115,성동구,한식음식점,1202.0,62.52
898,2110115,성동구,커피-음료,879.0,54.13
899,2110115,성동구,중식음식점,1046.0,58.47
900,2110115,성동구,분식전문점,1046.0,58.47
901,2110115,성동구,호프-간이주점,1046.0,58.47
902,2110059,용산구,분식전문점,874.0,54.0
903,2110059,용산구,치킨전문점,568.0,46.06
904,2110059,용산구,커피-음료,743.0,50.6
905,2110251,중랑구,육류판매,945.0,55.85
906,2110251,중랑구,일식음식점,1075.0,59.22
907,2120004,종로구,패스트푸드점,323.0,39.7
908,2120004,종로구,커피-음료,750.0,50.78
909,2130069,성동구,제과점,693.0,49.3
910,2130069,성동구,한식음식점,779.0,51.54
911,2110525,서대문구,한식음식점,672.0,48.76
912,2110619,양천구,한식음식점,878.0,54.11
913,2110619,양천구,패스트푸드점,717.0,49.93
914,2130323,강동구,치킨전문점,746.0,50.68
915,2130323,강동구,커피-음료,1016.0,57.69
916,2130323,강동구,한식음식점,892.0,54.47
917,2120248,강동구,중식음식점,1518.0,70.73
918,2120248,강동구,제과점,1364.0,66.73
919,2120248,강동구,양식음식점,1630.0,73.63
920,2120248,강동구,육류판매,1518.0,70.73
921,2120248,강동구,치킨전문점,1319.0,65.56
922,2120248,강동구,호프-간이주점,1436.0,68.6
923,2120248,강동구,커피-음료,1657.0,74.34
924,2120248,강동구,한식음식점,1644.0,74.0
925,2120248,강동구,패스트푸드점,868.0,53.85
926,2120091,은평구,양식음식점,1076.0,59.25
927,2120091,은평구,커피-음료,1200.0,62.47
928,2120091,은평구,중식음식점,1247.0,63.69
929,2110277,중랑구,제과점,820.0,52.6
930,2110277,중랑구,중식음식점,1030.0,58.05
931,2130275,관악구,한식음식점,852.0,53.43
932,2130275,관악구,중식음식점,858.0,53.59
933,2110781,영등포구,한식음식점,1665.0,74.54
934,2110608,양천구,호프-간이주점,1393.0,67.48
935,2110374,강북구,분식전문점,1603.0,72.93
936,2110460,은평구,호프-간이주점,1384.0,67.25
937,2110460,은평구,한식음식점,1655.0,74.28
938,2110460,은평구,치킨전문점,1200.0,62.47
939,2120216,강남구,분식전문점,460.0,43.25
940,2120216,강남구,한식음식점,441.0,42.76
941,2110947,서초구,커피-음료,307.0,39.28
942,2110458,은평구,커피-음료,1305.0,65.19
943,2110458,은평구,분식전문점,1418.0,68.13
944,2120242,강동구,양식음식점,1340.0,66.1
945,2120242,강동구,중식음식점,1646.0,74.05
946,2120242,강동구,커피-음료,1344.0,66.21
947,2120242,강동구,제과점,1317.0,65.51
948,2120242,강동구,패스트푸드점,884.0,54.26
949,2120242,강동구,일식음식점,1617.0,73.3
950,2120242,강동구,치킨전문점,1327.0,65.77
951,2120242,강동구,한식음식점,1616.0,73.27
952,2110219,동대문구,한식음식점,1594.0,72.7
953,2110219,동대문구,중식음식점,1413.0,68.0
954,2110219,동대문구,분식전문점,1413.0,68.0
955,2110219,동대문구,커피-음료,1480.0,69.74
956,2110219,동대문구,일식음식점,1748.0,76.7
957,2110819,동작구,한식음식점,1158.0,61.38
958,2110819,동작구,커피-음료,1021.0,57.82
959,2110819,동작구,육류판매,1079.0,59.33
960,2110819,동작구,중식음식점,1079.0,59.33
961,2110819,동작구,패스트푸드점,810.0,52.34
962,2110819,동작구,호프-간이주점,1079.0,59.33
963,2111067,강동구,육류판매,1409.0,67.9
964,2111067,강동구,치킨전문점,1186.0,62.1
965,2110486,은평구,분식전문점,1046.0,58.47
966,2110486,은평구,커피-음료,978.0,56.7
967,2110486,은평구,한식음식점,1288.0,64.75
968,2110330,성북구,호프-간이주점,991.0,57.04
969,2120030,중구,제과점,1159.0,61.4
970,2120030,중구,양식음식점,1335.0,65.97
971,2120030,중구,호프-간이주점,1165.0,61.56
972,2120030,중구,커피-음료,932.0,55.51
973,2120030,중구,일식음식점,1322.0,65.64
974,2120024,중구,한식음식점,890.0,54.42
975,2120024,중구,호프-간이주점,739.0,50.5
976,2120024,중구,분식전문점,909.0,54.91
977,2120024,중구,중식음식점,739.0,50.5
978,2120024,중구,치킨전문점,681.0,48.99
979,2110770,영등포구,중식음식점,961.0,56.26
980,2110904,서초구,치킨전문점,419.0,42.19
981,2110838,동작구,일식음식점,1059.0,58.81
982,2110826,동작구,육류판매,1342.0,66.16
983,2110268,중랑구,커피-음료,892.0,54.47
984,2111087,강동구,중식음식점,668.0,48.65
985,2111087,강동구,호프-간이주점,668.0,48.65
986,2110291,성북구,치킨전문점,1216.0,62.88
987,2110291,성북구,호프-간이주점,1594.0,72.7
988,2110291,성북구,패스트푸드점,1150.0,61.17
989,2110291,성북구,육류판매,1400.0,67.66
990,2110291,성북구,중식음식점,1400.0,67.66
991,2110291,성북구,커피-음료,1409.0,67.9
992,2110226,동대문구,육류판매,1276.0,64.44
993,2110226,동대문구,패스트푸드점,939.0,55.69
994,2110226,동대문구,중식음식점,1388.0,67.35
995,2110226,동대문구,제과점,1097.0,59.79
996,2110226,동대문구,한식음식점,1552.0,71.61
997,2110226,동대문구,커피-음료,1280.0,64.55
998,2110226,동대문구,치킨전문점,1407.0,67.84
999,2110226,동대문구,일식음식점,1523.0,70.86
1000,2110069,용산구,호프-간이주점,1397.0,67.58
1001,2110069,용산구,치킨전문점,1272.0,64.34
1002,2110069,용산구,일식음식점,1369.0,66.86
1003,2110069,용산구,패스트푸드점,948.0,55.92
1004,2110499,서대문구,치킨전문점,1149.0,61.14
1005,2110499,서대문구,한식음식점,1647.0,74.08
1006,2110577,마포구,분식전문점,1795.0,77.92
1007,2110577,마포구,한식음식점,1845.0,79.22
1008,2111062,강동구,분식전문점,1319.0,65.56
1009,2110825,동작구,패스트푸드점,1272.0,64.34
1010,2110825,동작구,치킨전문점,1313.0,65.4
1011,2110272,중랑구,커피-음료,1077.0,59.27
1012,2110272,중랑구,중식음식점,1136.0,60.81
1013,2110272,중랑구,제과점,1020.0,57.79
1014,2110272,중랑구,분식전문점,1329.0,65.82
1015,2110272,중랑구,호프-간이주점,1136.0,60.81
1016,2110272,중랑구,육류판매,1136.0,60.81
1017,2110945,서초구,중식음식점,391.0,41.46
1018,2110070,용산구,한식음식점,421.0,42.24
1019,2120027,중구,패스트푸드점,698.0,49.43
1020,2120027,중구,한식음식점,934.0,55.56
1021,2130204,양천구,육류판매,911.0,54.96
1022,2130204,양천구,제과점,929.0,55.43
1023,2130204,양천구,패스트푸드점,793.0,51.9
1024,2130204,양천구,분식전문점,911.0,54.96
1025,2130204,양천구,중식음식점,911.0,54.96
1026,2110652,강서구,한식음식점,717.0,49.93
1027,2110750,금천구,치킨전문점,762.0,51.09
1028,2110750,금천구,커피-음료,903.0,54.76
1029,2110750,금천구,중식음식점,943.0,55.79
1030,2120111,강서구,커피-음료,998.0,57.22
1031,2120111,강서구,치킨전문점,864.0,53.74
1032,2110230,동대문구,중식음식점,1089.0,59.59
1033,2110230,동대문구,한식음식점,1328.0,65.79
1034,2110627,양천구,중식음식점,1267.0,64.21
1035,2110627,양천구,육류판매,1317.0,65.51
1036,2110627,양천구,제과점,1282.0,64.6
1037,2110627,양천구,치킨전문점,1143.0,60.99
1038,2120069,중랑구,분식전문점,1410.0,67.92
1039,2120069,중랑구,커피-음료,1203.0,62.55
1040,2120069,중랑구,호프-간이주점,1347.0,66.29
1041,2120069,중랑구,양식음식점,1216.0,62.88
1042,2120069,중랑구,육류판매,1541.0,71.32
1043,2120069,중랑구,패스트푸드점,1100.0,59.87
1044,2120100,마포구,한식음식점,1150.0,61.17
1045,2120100,마포구,중식음식점,1383.0,67.22
1046,2120100,마포구,제과점,1469.0,69.45
1047,2120100,마포구,분식전문점,1253.0,63.84
1048,2110265,중랑구,분식전문점,1295.0,64.94
1049,2110241,중랑구,육류판매,1089.0,59.59
1050,2110241,중랑구,커피-음료,914.0,55.04
1051,2110187,동대문구,제과점,1066.0,58.99
1052,2110187,동대문구,커피-음료,1242.0,63.56
1053,2110570,마포구,호프-간이주점,1219.0,62.96
1054,2110495,서대문구,양식음식점,1400.0,67.66
1055,2110495,서대문구,치킨전문점,1054.0,58.68
1056,2110495,서대문구,중식음식점,1087.0,59.53
1057,2110312,성북구,양식음식점,993.0,57.09
1058,2110312,성북구,중식음식점,993.0,57.09
1059,2130018,종로구,호프-간이주점,820.0,52.6
1060,2110033,종로구,한식음식점,1308.0,65.27
1061,2110181,동대문구,커피-음료,959.0,56.21
1062,2110181,동대문구,한식음식점,1239.0,63.48
1063,2110832,동작구,분식전문점,1290.0,64.81
1064,2110942,서초구,중식음식점,1276.0,64.44
1065,2110942,서초구,육류판매,1326.0,65.74
1066,2110942,서초구,호프-간이주점,1326.0,65.74
1067,2110482,은평구,패스트푸드점,832.0,52.91
1068,2110482,은평구,중식음식점,1006.0,57.43
1069,2110482,은평구,한식음식점,1077.0,59.27
1070,2130295,관악구,분식전문점,849.0,53.35
1071,2130295,관악구,중식음식점,664.0,48.55
1072,2130295,관악구,일식음식점,990.0,57.02
1073,2110290,성북구,한식음식점,788.0,51.77
1074,2110456,은평구,중식음식점,1401.0,67.69
1075,2110314,성북구,분식전문점,1383.0,67.22
1076,2110314,성북구,호프-간이주점,1213.0,62.81
1077,2110314,성북구,커피-음료,1174.0,61.79
1078,2110436,노원구,분식전문점,502.0,44.34
1079,2110436,노원구,한식음식점,610.0,47.15
1080,2110961,강남구,육류판매,1084.0,59.46
1081,2130312,송파구,호프-간이주점,847.0,53.3
1082,2130314,송파구,치킨전문점,1550.0,71.56
1083,2130314,송파구,호프-간이주점,1901.0,80.67
1084,2130314,송파구,분식전문점,1901.0,80.67
1085,2130314,송파구,커피-음료,1713.0,75.79
1086,2130314,송파구,중식음식점,1901.0,80.67
1087,2111014,송파구,육류판매,1634.0,73.74
1088,2120188,강남구,커피-음료,1390.0,67.4
1089,2120188,강남구,한식음식점,1452.0,69.01
1090,2120188,강남구,양식음식점,1249.0,63.74
1091,2120188,강남구,제과점,995.0,57.15
1092,2120188,강남구,패스트푸드점,975.0,56.63
1093,2110257,중랑구,치킨전문점,1319.0,65.56
1094,2110815,영등포구,중식음식점,1252.0,63.82
1095,2110815,영등포구,커피-음료,1136.0,60.81
1096,2110815,영등포구,치킨전문점,1053.0,58.65
1097,2110815,영등포구,분식전문점,1252.0,63.82
1098,2130283,관악구,분식전문점,1365.0,66.75
1099,2120082,노원구,커피-음료,441.0,42.76
1100,2110423,노원구,양식음식점,624.0,47.51
1101,2110423,노원구,호프-간이주점,673.0,48.78
1102,2110063,용산구,치킨전문점,660.0,48.45
1103,2110063,용산구,중식음식점,900.0,54.68
1104,2120185,강남구,분식전문점,1327.0,65.77
1105,2120185,강남구,치킨전문점,1062.0,58.88
1106,2120185,강남구,중식음식점,1247.0,63.69
1107,2120185,강남구,한식음식점,1394.0,67.51
1108,2120185,강남구,패스트푸드점,879.0,54.13
1109,2120185,강남구,육류판매,1247.0,63.69
1110,2120185,강남구,호프-간이주점,1247.0,63.69
1111,2120185,강남구,양식음식점,1440.0,68.7
