,상권코드,시군구명,서비스업종명,월예상매출
7561,2110731,금천구,중식음식점,802.0
7562,2110731,금천구,한식음식점,848.0
7563,2110731,금천구,커피-음료,838.0
7564,2110731,금천구,제과점,732.0
7565,2110252,중랑구,호프-간이주점,1082.0
7566,2110252,중랑구,중식음식점,1082.0
7567,2110252,중랑구,한식음식점,1138.0
7568,2110252,중랑구,분식전문점,1057.0
7569,2110252,중랑구,패스트푸드점,1475.0
7570,2120175,서초구,일식음식점,1199.0
7571,2120175,서초구,양식음식점,1341.0
7572,2120175,서초구,커피-음료,1193.0
7573,2120175,서초구,치킨전문점,1531.0
7574,2120175,서초구,중식음식점,1310.0
7575,2120175,서초구,제과점,1768.0
7576,2120175,서초구,분식전문점,1330.0
7577,2120175,서초구,한식음식점,1286.0
7578,2120175,서초구,패스트푸드점,1692.0
7579,2120175,서초구,호프-간이주점,1341.0
7580,2120175,서초구,육류판매,1341.0
7581,2110939,서초구,육류판매,1403.0
7582,2110939,서초구,분식전문점,1403.0
7583,2110939,서초구,한식음식점,1579.0
7584,2110939,서초구,커피-음료,1284.0
7585,2110939,서초구,양식음식점,1461.0
7586,2110939,서초구,치킨전문점,1491.0
7587,2110939,서초구,패스트푸드점,1888.0
7588,2110939,서초구,중식음식점,1403.0
7589,2110939,서초구,호프-간이주점,1461.0
7590,2110673,강서구,한식음식점,1077.0
7591,2110673,강서구,치킨전문점,1165.0
7592,2110673,강서구,호프-간이주점,994.0
7593,2110673,강서구,커피-음료,848.0
7594,2110343,강북구,커피-음료,795.0
7595,2110343,강북구,패스트푸드점,1205.0
7596,2110343,강북구,한식음식점,1027.0
7597,2130073,성동구,제과점,1013.0
7598,2130073,성동구,분식전문점,1082.0
7599,2130073,성동구,치킨전문점,1393.0
7600,2130073,성동구,육류판매,1082.0
7601,2130073,성동구,한식음식점,1294.0
7602,2130073,성동구,호프-간이주점,1082.0
7603,2120007,종로구,양식음식점,890.0
7604,2120007,종로구,일식음식점,753.0
7605,2120007,종로구,커피-음료,856.0
7606,2120007,종로구,치킨전문점,1213.0
7607,2120007,종로구,분식전문점,881.0
7608,2120007,종로구,한식음식점,948.0
7609,2120007,종로구,호프-간이주점,881.0
7610,2120007,종로구,제과점,783.0
7611,2120007,종로구,패스트푸드점,1147.0
7612,2120007,종로구,중식음식점,852.0
7613,2110256,중랑구,중식음식점,1382.0
7614,2110256,중랑구,육류판매,1382.0
7615,2110256,중랑구,호프-간이주점,1382.0
7616,2110256,중랑구,커피-음료,1253.0
7617,2110256,중랑구,치킨전문점,1470.0
7618,2110256,중랑구,제과점,1401.0
7619,2110256,중랑구,한식음식점,1578.0
7620,2110256,중랑구,분식전문점,1382.0
7621,2111019,송파구,커피-음료,1456.0
7622,2111019,송파구,호프-간이주점,1676.0
7623,2111019,송파구,양식음식점,1694.0
7624,2111019,송파구,분식전문점,1694.0
7625,2111019,송파구,치킨전문점,1551.0
7626,2111019,송파구,한식음식점,1888.0
7627,2130246,영등포구,한식음식점,1128.0
7628,2130246,영등포구,육류판매,961.0
7629,2130246,영등포구,패스트푸드점,1408.0
7630,2130246,영등포구,분식전문점,961.0
7631,2130246,영등포구,호프-간이주점,1028.0
7632,2110635,강서구,분식전문점,649.0
7633,2110635,강서구,제과점,608.0
7634,2110635,강서구,육류판매,649.0
7635,2110635,강서구,호프-간이주점,779.0
7636,2110635,강서구,커피-음료,503.0
7637,2110635,강서구,한식음식점,879.0
7638,2110635,강서구,일식음식점,473.0
7639,2110635,강서구,패스트푸드점,687.0
7640,2110842,동작구,분식전문점,996.0
7641,2110842,동작구,치킨전문점,1225.0
7642,2110842,동작구,제과점,812.0
7643,2110842,동작구,호프-간이주점,995.0
7644,2110842,동작구,중식음식점,951.0
7645,2110842,동작구,커피-음료,979.0
7646,2110842,동작구,한식음식점,1171.0
7647,2110232,동대문구,제과점,1147.0
7648,2110232,동대문구,치킨전문점,1076.0
7649,2110232,동대문구,분식전문점,1114.0
7650,2110232,동대문구,호프-간이주점,1114.0
7651,2110232,동대문구,한식음식점,1278.0
7652,2110232,동대문구,패스트푸드점,1070.0
7653,2110232,동대문구,육류판매,1153.0
7654,2110232,동대문구,중식음식점,1114.0
7655,2110232,동대문구,커피-음료,990.0
7656,2120174,서초구,치킨전문점,622.0
7657,2120174,서초구,한식음식점,665.0
7658,2130276,관악구,육류판매,1025.0
7659,2130276,관악구,제과점,977.0
7660,2130276,관악구,한식음식점,1216.0
7661,2110572,마포구,호프-간이주점,1299.0
7662,2110572,마포구,한식음식점,1619.0
7663,2110572,마포구,양식음식점,1335.0
7664,2110572,마포구,일식음식점,1154.0
7665,2110572,마포구,치킨전문점,1172.0
7666,2110572,마포구,분식전문점,1408.0
7667,2110572,마포구,커피-음료,1182.0
7668,2110572,마포구,중식음식점,1299.0
7669,2110572,마포구,제과점,1380.0
7670,2110735,금천구,한식음식점,1074.0
7671,2110735,금천구,패스트푸드점,1351.0
7672,2110735,금천구,호프-간이주점,1012.0
7673,2110735,금천구,육류판매,1012.0
7674,2110735,금천구,중식음식점,999.0
7675,2110735,금천구,커피-음료,864.0
7676,2110520,서대문구,호프-간이주점,890.0
7677,2110520,서대문구,양식음식점,890.0
7678,2110520,서대문구,커피-음료,767.0
7679,2110520,서대문구,한식음식점,1055.0
7680,2110520,서대문구,일식음식점,728.0
7681,2110520,서대문구,분식전문점,958.0
7682,2130245,영등포구,한식음식점,978.0
7683,2130245,영등포구,육류판매,854.0
7684,2130245,영등포구,커피-음료,907.0
7685,2130245,영등포구,분식전문점,854.0
7686,2130100,동대문구,호프-간이주점,821.0
7687,2130100,동대문구,분식전문점,691.0
7688,2130100,동대문구,육류판매,691.0
7689,2130100,동대문구,치킨전문점,1031.0
7690,2130100,동대문구,양식음식점,691.0
7691,2130100,동대문구,한식음식점,812.0
7692,2130100,동대문구,제과점,473.0
7693,2130100,동대문구,패스트푸드점,1112.0
7694,2110967,강남구,패스트푸드점,1247.0
7695,2110967,강남구,호프-간이주점,931.0
7696,2110967,강남구,커피-음료,853.0
7697,2110967,강남구,제과점,794.0
7698,2110967,강남구,한식음식점,897.0
7699,2110538,서대문구,한식음식점,1011.0
7700,2110538,서대문구,호프-간이주점,723.0
7701,2110538,서대문구,커피-음료,762.0
7702,2110538,서대문구,양식음식점,769.0
7703,2110538,서대문구,분식전문점,769.0
7704,2110538,서대문구,중식음식점,723.0
7705,2110538,서대문구,제과점,501.0
7706,2120096,서대문구,양식음식점,1241.0
7707,2120096,서대문구,분식전문점,1261.0
7708,2120096,서대문구,일식음식점,1137.0
7709,2120096,서대문구,커피-음료,1109.0
7710,2120096,서대문구,제과점,1408.0
7711,2120096,서대문구,패스트푸드점,1596.0
7712,2120096,서대문구,중식음식점,1327.0
7713,2120096,서대문구,한식음식점,1351.0
7714,2120096,서대문구,호프-간이주점,1327.0
7715,2110925,서초구,커피-음료,789.0
7716,2110925,서초구,육류판매,717.0
7717,2110925,서초구,분식전문점,717.0
7718,2110925,서초구,일식음식점,554.0
7719,2110925,서초구,한식음식점,687.0
7720,2110925,서초구,호프-간이주점,717.0
7721,2110925,서초구,제과점,924.0
7722,2110378,강북구,패스트푸드점,712.0
7723,2110378,강북구,한식음식점,889.0
7724,2110378,강북구,치킨전문점,1142.0
7725,2110378,강북구,중식음식점,812.0
7726,2110378,강북구,육류판매,812.0
7727,2110378,강북구,제과점,790.0
7728,2110378,강북구,커피-음료,795.0
7729,2110378,강북구,호프-간이주점,852.0
7730,2110378,강북구,분식전문점,946.0
7731,2130319,강동구,분식전문점,808.0
7732,2130319,강동구,치킨전문점,954.0
7733,2130319,강동구,제과점,894.0
7734,2130319,강동구,한식음식점,922.0
7735,2130319,강동구,육류판매,808.0
7736,2130319,강동구,호프-간이주점,808.0
7737,2111078,강동구,제과점,1282.0
7738,2111078,강동구,일식음식점,1035.0
7739,2111078,강동구,양식음식점,1181.0
7740,2111078,강동구,중식음식점,1154.0
7741,2111078,강동구,커피-음료,1046.0
7742,2111078,강동구,호프-간이주점,1181.0
7743,2111078,강동구,치킨전문점,1330.0
7744,2111078,강동구,육류판매,1154.0
7745,2111078,강동구,분식전문점,1181.0
7746,2111078,강동구,한식음식점,1365.0
7747,2130203,양천구,호프-간이주점,1422.0
7748,2130203,양천구,육류판매,1454.0
7749,2130203,양천구,한식음식점,1711.0
7750,2130203,양천구,분식전문점,1422.0
7751,2130203,양천구,중식음식점,1422.0
7752,2130203,양천구,커피-음료,1344.0
7753,2120219,강남구,치킨전문점,964.0
7754,2120219,강남구,제과점,991.0
7755,2120219,강남구,커피-음료,948.0
7756,2120219,강남구,한식음식점,1046.0
7757,2120219,강남구,분식전문점,1025.0
7758,2120219,강남구,일식음식점,1001.0
7759,2120219,강남구,육류판매,1055.0
7760,2120219,강남구,호프-간이주점,1055.0
7761,2120219,강남구,중식음식점,1055.0
7762,2120219,강남구,패스트푸드점,1397.0
7763,2120219,강남구,양식음식점,1055.0
7764,2110583,마포구,분식전문점,1104.0
7765,2110583,마포구,일식음식점,902.0
7766,2110583,마포구,호프-간이주점,1104.0
7767,2110583,마포구,한식음식점,1334.0
7768,2110583,마포구,중식음식점,1104.0
7769,2110767,영등포구,한식음식점,717.0
7770,2110767,영등포구,커피-음료,746.0
7771,2110767,영등포구,분식전문점,700.0
7772,2110007,종로구,한식음식점,1009.0
7773,2110007,종로구,커피-음료,1048.0
7774,2110446,은평구,분식전문점,769.0
7775,2110446,은평구,중식음식점,684.0
7776,2110446,은평구,한식음식점,812.0
7777,2110446,은평구,커피-음료,687.0
7778,2130099,동대문구,패스트푸드점,1128.0
7779,2130099,동대문구,한식음식점,851.0
7780,2130099,동대문구,커피-음료,585.0
7781,2130099,동대문구,분식전문점,738.0
7782,2130099,동대문구,육류판매,738.0
7783,2130099,동대문구,제과점,669.0
7784,2110794,영등포구,한식음식점,939.0
7785,2110794,영등포구,중식음식점,827.0
7786,2110794,영등포구,분식전문점,827.0
7787,2110794,영등포구,커피-음료,747.0
7788,2110794,영등포구,양식음식점,600.0
7789,2110167,광진구,육류판매,1436.0
7790,2110167,광진구,패스트푸드점,1483.0
7791,2110167,광진구,커피-음료,1217.0
7792,2110167,광진구,제과점,1455.0
7793,2110167,광진구,호프-간이주점,1436.0
7794,2110167,광진구,중식음식점,1436.0
7795,2110167,광진구,일식음식점,1297.0
7796,2110167,광진구,치킨전문점,1541.0
7797,2110167,광진구,한식음식점,1536.0
7798,2110167,광진구,분식전문점,1385.0
7799,2110884,관악구,중식음식점,782.0
7800,2110884,관악구,패스트푸드점,1048.0
7801,2110884,관악구,분식전문점,849.0
7802,2110884,관악구,한식음식점,967.0
7803,2110884,관악구,호프-간이주점,782.0
7804,2110705,구로구,커피-음료,937.0
7805,2110113,성동구,육류판매,1269.0
7806,2110113,성동구,치킨전문점,1503.0
7807,2110113,성동구,분식전문점,1192.0
7808,2110113,성동구,한식음식점,1428.0
7809,2110113,성동구,제과점,950.0
7810,2110867,관악구,분식전문점,1238.0
7811,2110867,관악구,중식음식점,1238.0
7812,2110867,관악구,한식음식점,1340.0
7813,2110867,관악구,호프-간이주점,1238.0
7814,2110867,관악구,패스트푸드점,1519.0
7815,2110867,관악구,일식음식점,1057.0
7816,2110298,성북구,커피-음료,796.0
7817,2110298,성북구,치킨전문점,878.0
7818,2110298,성북구,한식음식점,963.0
7819,2110474,은평구,호프-간이주점,1243.0
7820,2110474,은평구,패스트푸드점,1533.0
7821,2110474,은평구,한식음식점,1392.0
7822,2110474,은평구,커피-음료,1149.0
7823,2110474,은평구,육류판매,1243.0
7824,2110587,마포구,중식음식점,1009.0
7825,2110587,마포구,커피-음료,915.0
7826,2110587,마포구,한식음식점,1202.0
7827,2110587,마포구,호프-간이주점,1090.0
7828,2110587,마포구,분식전문점,1045.0
7829,2110329,성북구,호프-간이주점,1041.0
7830,2110329,성북구,한식음식점,1042.0
7831,2130068,성동구,한식음식점,1493.0
7832,2130068,성동구,중식음식점,1411.0
7833,2130068,성동구,호프-간이주점,1411.0
7834,2130068,성동구,제과점,1276.0
7835,2130068,성동구,커피-음료,1385.0
7836,2130150,도봉구,한식음식점,986.0
7837,2130150,도봉구,육류판매,1143.0
7838,2130150,도봉구,호프-간이주점,995.0
7839,2130150,도봉구,치킨전문점,1171.0
7840,2130150,도봉구,제과점,1118.0
7841,2130150,도봉구,분식전문점,1032.0
7842,2110430,노원구,제과점,560.0
7843,2110430,노원구,육류판매,706.0
7844,2110430,노원구,치킨전문점,1042.0
7845,2110430,노원구,한식음식점,957.0
7846,2110430,노원구,호프-간이주점,706.0
7847,2110430,노원구,분식전문점,706.0
7848,2110430,노원구,커피-음료,757.0
7849,2120194,강남구,양식음식점,1170.0
7850,2120194,강남구,커피-음료,1041.0
7851,2120194,강남구,분식전문점,1170.0
7852,2120194,강남구,치킨전문점,1441.0
7853,2120194,강남구,한식음식점,1213.0
7854,2120194,강남구,패스트푸드점,1648.0
7855,2120194,강남구,호프-간이주점,1142.0
7856,2120194,강남구,제과점,1078.0
7857,2120194,강남구,일식음식점,1102.0
7858,2120197,강남구,육류판매,1161.0
7859,2120197,강남구,중식음식점,1130.0
7860,2120197,강남구,호프-간이주점,1161.0
7861,2120197,강남구,양식음식점,1130.0
7862,2120197,강남구,커피-음료,979.0
7863,2120197,강남구,분식전문점,1130.0
7864,2120197,강남구,패스트푸드점,1586.0
7865,2120197,강남구,제과점,1228.0
7866,2120197,강남구,한식음식점,1277.0
7867,2120197,강남구,일식음식점,1039.0
7868,2120197,강남구,치킨전문점,1401.0
7869,2110477,은평구,한식음식점,1084.0
7870,2110477,은평구,커피-음료,898.0
7871,2110477,은평구,호프-간이주점,944.0
7872,2110477,은평구,일식음식점,782.0
7873,2110477,은평구,치킨전문점,1052.0
7874,2120005,종로구,양식음식점,1065.0
7875,2120005,종로구,커피-음료,1013.0
7876,2120005,종로구,분식전문점,1039.0
7877,2120005,종로구,패스트푸드점,1399.0
7878,2120005,종로구,한식음식점,1245.0
7879,2120005,종로구,제과점,952.0
7880,2120005,종로구,중식음식점,1049.0
7881,2130064,성동구,커피-음료,1256.0
7882,2130064,성동구,중식음식점,1246.0
7883,2130064,성동구,호프-간이주점,1246.0
7884,2130064,성동구,육류판매,1246.0
7885,2130064,성동구,분식전문점,1323.0
7886,2130064,성동구,치킨전문점,1575.0
7887,2130064,성동구,한식음식점,1454.0
7888,2110507,서대문구,치킨전문점,1299.0
7889,2110507,서대문구,일식음식점,973.0
7890,2110507,서대문구,제과점,1231.0
7891,2110507,서대문구,양식음식점,1250.0
7892,2110507,서대문구,호프-간이주점,1105.0
7893,2110507,서대문구,육류판매,1192.0
7894,2110507,서대문구,한식음식점,1348.0
7895,2110507,서대문구,중식음식점,1192.0
7896,2110507,서대문구,패스트푸드점,1509.0
7897,2110507,서대문구,분식전문점,1144.0
7898,2110507,서대문구,커피-음료,1093.0
7899,2120065,동대문구,커피-음료,945.0
7900,2120065,동대문구,제과점,1161.0
7901,2120065,동대문구,패스트푸드점,1480.0
7902,2120065,동대문구,분식전문점,1177.0
7903,2120065,동대문구,호프-간이주점,1118.0
7904,2120065,동대문구,중식음식점,1118.0
7905,2120065,동대문구,양식음식점,919.0
7906,2120065,동대문구,한식음식점,1202.0
7907,2120065,동대문구,일식음식점,928.0
7908,2120065,동대문구,치킨전문점,1369.0
7909,2110131,성동구,패스트푸드점,1923.0
7910,2110131,성동구,양식음식점,1510.0
7911,2110131,성동구,제과점,1356.0
7912,2110131,성동구,호프-간이주점,1435.0
7913,2110131,성동구,분식전문점,1470.0
7914,2110131,성동구,중식음식점,1435.0
7915,2110131,성동구,한식음식점,1466.0
7916,2110131,성동구,커피-음료,1352.0
7917,2130065,성동구,중식음식점,1315.0
7918,2130065,성동구,치킨전문점,1684.0
7919,2130065,성동구,커피-음료,1189.0
7920,2130065,성동구,육류판매,1315.0
7921,2130065,성동구,한식음식점,1488.0
7922,2130065,성동구,제과점,1421.0
7923,2130065,성동구,호프-간이주점,1315.0
7924,2110307,성북구,한식음식점,1101.0
7925,2110307,성북구,제과점,1050.0
7926,2110307,성북구,커피-음료,1097.0
7927,2110307,성북구,호프-간이주점,1093.0
7928,2110686,구로구,커피-음료,1171.0
7929,2110686,구로구,호프-간이주점,1292.0
7930,2110686,구로구,육류판매,1253.0
7931,2110686,구로구,분식전문점,1253.0
7932,2110686,구로구,중식음식점,1253.0
7933,2110686,구로구,한식음식점,1380.0
7934,2110686,구로구,패스트푸드점,1438.0
7935,2110686,구로구,치킨전문점,1511.0
7936,2110686,구로구,제과점,1359.0
7937,2130120,성북구,분식전문점,945.0
7938,2130120,성북구,육류판매,945.0
7939,2130120,성북구,한식음식점,1021.0
7940,2130120,성북구,호프-간이주점,1058.0
7941,2130120,성북구,중식음식점,945.0
7942,2110831,동작구,치킨전문점,1156.0
7943,2110831,동작구,중식음식점,1241.0
7944,2110831,동작구,일식음식점,1106.0
7945,2110831,동작구,호프-간이주점,1014.0
7946,2110831,동작구,한식음식점,1362.0
7947,2110831,동작구,커피-음료,1222.0
7948,2110300,성북구,호프-간이주점,1197.0
7949,2110300,성북구,육류판매,1197.0
7950,2110300,성북구,패스트푸드점,1626.0
7951,2110300,성북구,분식전문점,1224.0
7952,2110300,성북구,중식음식점,1197.0
7953,2110300,성북구,한식음식점,1446.0
7954,2110300,성북구,커피-음료,1080.0
7955,2120021,중구,치킨전문점,668.0
7956,2120021,중구,일식음식점,559.0
7957,2120021,중구,양식음식점,731.0
7958,2120021,중구,패스트푸드점,1160.0
7959,2120021,중구,분식전문점,768.0
7960,2120021,중구,제과점,684.0
7961,2120021,중구,커피-음료,819.0
7962,2120021,중구,호프-간이주점,731.0
7963,2120021,중구,중식음식점,731.0
7964,2120021,중구,한식음식점,812.0
7965,2110676,강서구,중식음식점,832.0
7966,2110676,강서구,제과점,833.0
7967,2110676,강서구,커피-음료,820.0
7968,2110676,강서구,호프-간이주점,832.0
7969,2110676,강서구,한식음식점,989.0
7970,2110676,강서구,분식전문점,832.0
7971,2110676,강서구,육류판매,832.0
7972,2130088,동대문구,육류판매,894.0
7973,2130088,동대문구,분식전문점,948.0
7974,2130088,동대문구,한식음식점,1070.0
7975,2110086,용산구,양식음식점,826.0
7976,2110086,용산구,커피-음료,914.0
7977,2110566,마포구,중식음식점,1224.0
7978,2110566,마포구,한식음식점,1505.0
7979,2110566,마포구,제과점,1510.0
7980,2110566,마포구,일식음식점,1093.0
7981,2110566,마포구,호프-간이주점,1279.0
7982,2110566,마포구,양식음식점,1224.0
7983,2110566,마포구,분식전문점,1315.0
7984,2110566,마포구,커피-음료,1197.0
7985,2110566,마포구,치킨전문점,1466.0
7986,2130010,종로구,일식음식점,840.0
7987,2130010,종로구,커피-음료,903.0
7988,2130010,종로구,한식음식점,1041.0
7989,2130010,종로구,호프-간이주점,945.0
7990,2130010,종로구,양식음식점,945.0
7991,2130010,종로구,육류판매,945.0
7992,2130010,종로구,중식음식점,945.0
7993,2130010,종로구,분식전문점,945.0
7994,2111007,송파구,커피-음료,1520.0
7995,2111007,송파구,호프-간이주점,1735.0
7996,2111007,송파구,한식음식점,1859.0
7997,2111007,송파구,육류판매,1689.0
7998,2111007,송파구,패스트푸드점,2082.0
7999,2111007,송파구,중식음식점,1689.0
8000,2111007,송파구,일식음식점,1540.0
8001,2111007,송파구,치킨전문점,1815.0
8002,2110506,서대문구,분식전문점,974.0
8003,2110506,서대문구,일식음식점,657.0
8004,2110699,구로구,분식전문점,946.0
8005,2110699,구로구,한식음식점,919.0
8006,2110699,구로구,육류판매,909.0
8007,2110699,구로구,호프-간이주점,909.0
8008,2110699,구로구,일식음식점,768.0
8009,2110699,구로구,커피-음료,891.0
8010,2110699,구로구,중식음식점,909.0
8011,2110699,구로구,제과점,872.0
8012,2130326,강동구,호프-간이주점,893.0
8013,2130326,강동구,분식전문점,893.0
8014,2130326,강동구,육류판매,893.0
8015,2130326,강동구,제과점,799.0
8016,2130326,강동구,한식음식점,1237.0
8017,2130326,강동구,치킨전문점,1055.0
8018,2110004,종로구,한식음식점,1095.0
8019,2110858,관악구,중식음식점,820.0
8020,2110858,관악구,치킨전문점,862.0
8021,2110858,관악구,패스트푸드점,1109.0
8022,2110858,관악구,커피-음료,868.0
8023,2110858,관악구,한식음식점,909.0
8024,2110858,관악구,호프-간이주점,820.0
8025,2110858,관악구,분식전문점,820.0
8026,2110556,마포구,양식음식점,1058.0
8027,2110773,영등포구,커피-음료,932.0
8028,2110773,영등포구,한식음식점,1147.0
8029,2110818,동작구,치킨전문점,1023.0
8030,2110818,동작구,중식음식점,949.0
8031,2110818,동작구,한식음식점,1142.0
8032,2110818,동작구,커피-음료,978.0
8033,2130181,서대문구,한식음식점,1212.0
8034,2130181,서대문구,커피-음료,957.0
8035,2130181,서대문구,호프-간이주점,1121.0
8036,2110462,은평구,한식음식점,931.0
8037,2110462,은평구,커피-음료,755.0
8038,2120223,강남구,중식음식점,773.0
8039,2120223,강남구,커피-음료,793.0
8040,2120223,강남구,한식음식점,888.0
8041,2110042,중구,한식음식점,660.0
8042,2130048,중구,한식음식점,1208.0
8043,2130048,중구,커피-음료,987.0
8044,2110172,광진구,패스트푸드점,1092.0
8045,2110172,광진구,육류판매,789.0
8046,2110172,광진구,한식음식점,836.0
8047,2110199,동대문구,제과점,677.0
8048,2110199,동대문구,분식전문점,742.0
8049,2110199,동대문구,호프-간이주점,742.0
8050,2110199,동대문구,한식음식점,871.0
8051,2110199,동대문구,육류판매,742.0
8052,2110199,동대문구,치킨전문점,1051.0
8053,2120187,강남구,한식음식점,1104.0
8054,2120187,강남구,커피-음료,805.0
8055,2120187,강남구,양식음식점,956.0
8056,2120187,강남구,제과점,1002.0
8057,2120187,강남구,중식음식점,929.0
8058,2120187,강남구,패스트푸드점,1440.0
8059,2120187,강남구,육류판매,929.0
8060,2120187,강남구,분식전문점,956.0
8061,2120187,강남구,일식음식점,904.0
8062,2120187,강남구,치킨전문점,1236.0
8063,2120187,강남구,호프-간이주점,987.0
8064,2110442,노원구,커피-음료,1073.0
8065,2110442,노원구,분식전문점,932.0
8066,2110442,노원구,제과점,906.0
8067,2110442,노원구,양식음식점,932.0
8068,2110442,노원구,한식음식점,1138.0
8069,2120204,강남구,중식음식점,1032.0
8070,2120204,강남구,양식음식점,1032.0
8071,2120204,강남구,분식전문점,965.0
8072,2120204,강남구,패스트푸드점,1441.0
8073,2120204,강남구,커피-음료,928.0
8074,2120204,강남구,치킨전문점,1300.0
8075,2120204,강남구,호프-간이주점,1032.0
8076,2120204,강남구,일식음식점,1023.0
8077,2120204,강남구,한식음식점,1079.0
8078,2120206,강남구,제과점,1265.0
8079,2120206,강남구,중식음식점,1294.0
8080,2120206,강남구,커피-음료,1199.0
8081,2120206,강남구,분식전문점,1333.0
8082,2120206,강남구,호프-간이주점,1214.0
8083,2120206,강남구,양식음식점,1294.0
8084,2120206,강남구,패스트푸드점,1601.0
8085,2120206,강남구,일식음식점,1278.0
8086,2120206,강남구,한식음식점,1293.0
8087,2120206,강남구,치킨전문점,1534.0
8088,2120123,구로구,패스트푸드점,1157.0
8089,2120123,구로구,커피-음료,821.0
8090,2120123,구로구,한식음식점,809.0
8091,2120123,구로구,중식음식점,833.0
8092,2120123,구로구,치킨전문점,1094.0
8093,2120123,구로구,분식전문점,833.0
8094,2120123,구로구,육류판매,833.0
8095,2120123,구로구,호프-간이주점,833.0
8096,2110418,노원구,패스트푸드점,1198.0
8097,2110418,노원구,호프-간이주점,871.0
8098,2110418,노원구,분식전문점,871.0
8099,2110418,노원구,커피-음료,905.0
8100,2110418,노원구,한식음식점,920.0
8101,2110625,양천구,분식전문점,1281.0
8102,2110625,양천구,커피-음료,1156.0
8103,2110625,양천구,치킨전문점,1520.0
8104,2110625,양천구,중식음식점,1281.0
8105,2110625,양천구,한식음식점,1501.0
8106,2110625,양천구,제과점,1560.0
8107,2110625,양천구,호프-간이주점,1281.0
8108,2110625,양천구,육류판매,1281.0
8109,2110934,서초구,치킨전문점,891.0
8110,2110934,서초구,호프-간이주점,938.0
8111,2110934,서초구,중식음식점,938.0
8112,2110934,서초구,커피-음료,915.0
8113,2110934,서초구,한식음식점,909.0
8114,2110934,서초구,분식전문점,1081.0
8115,2110934,서초구,육류판매,938.0
8116,2120061,광진구,분식전문점,900.0
8117,2120061,광진구,양식음식점,900.0
8118,2120061,광진구,제과점,745.0
8119,2120061,광진구,중식음식점,900.0
8120,2120061,광진구,한식음식점,910.0
8121,2120061,광진구,커피-음료,904.0
8122,2120061,광진구,일식음식점,803.0
8123,2110335,성북구,커피-음료,881.0
8124,2110335,성북구,치킨전문점,1130.0
8125,2110335,성북구,패스트푸드점,1354.0
8126,2110335,성북구,제과점,912.0
8127,2110335,성북구,중식음식점,956.0
8128,2110335,성북구,분식전문점,995.0
8129,2110335,성북구,한식음식점,985.0
8130,2110335,성북구,호프-간이주점,907.0
8131,2110833,동작구,한식음식점,1283.0
8132,2110833,동작구,커피-음료,1189.0
8133,2110833,동작구,치킨전문점,1164.0
8134,2110833,동작구,패스트푸드점,1106.0
8135,2110162,광진구,분식전문점,848.0
8136,2110162,광진구,커피-음료,847.0
8137,2110162,광진구,패스트푸드점,1069.0
8138,2110162,광진구,호프-간이주점,810.0
8139,2110162,광진구,한식음식점,858.0
8140,2130229,구로구,호프-간이주점,941.0
8141,2130229,구로구,커피-음료,958.0
8142,2130229,구로구,한식음식점,1065.0
8143,2130229,구로구,치킨전문점,1212.0
8144,2130229,구로구,중식음식점,980.0
8145,2130229,구로구,육류판매,1001.0
8146,2130229,구로구,분식전문점,941.0
8147,2130229,구로구,제과점,1012.0
8148,2110593,양천구,분식전문점,1383.0
8149,2110593,양천구,커피-음료,1246.0
8150,2110593,양천구,한식음식점,1551.0
8151,2110593,양천구,제과점,1541.0
8152,2110593,양천구,패스트푸드점,1291.0
8153,2110593,양천구,육류판매,1383.0
8154,2110593,양천구,치킨전문점,1707.0
8155,2110593,양천구,호프-간이주점,1275.0
8156,2110903,서초구,분식전문점,881.0
8157,2110903,서초구,치킨전문점,685.0
8158,2110903,서초구,중식음식점,801.0
8159,2110903,서초구,커피-음료,715.0
8160,2110903,서초구,육류판매,801.0
8161,2110903,서초구,한식음식점,854.0
8162,2110327,성북구,한식음식점,926.0
8163,2110327,성북구,일식음식점,666.0
8164,2110327,성북구,육류판매,822.0
8165,2110327,성북구,커피-음료,651.0
8166,2110489,은평구,치킨전문점,979.0
8167,2110489,은평구,한식음식점,996.0
8168,2110489,은평구,제과점,723.0
8169,2110489,은평구,육류판매,839.0
8170,2110024,종로구,육류판매,711.0
8171,2110024,종로구,커피-음료,792.0
8172,2110024,종로구,분식전문점,711.0
8173,2110024,종로구,한식음식점,874.0
8174,2110377,강북구,분식전문점,912.0
8175,2110377,강북구,한식음식점,927.0
8176,2110377,강북구,호프-간이주점,912.0
8177,2110377,강북구,중식음식점,912.0
8178,2110897,관악구,호프-간이주점,1228.0
8179,2110897,관악구,한식음식점,1422.0
8180,2110897,관악구,육류판매,1228.0
8181,2110897,관악구,치킨전문점,1477.0
8182,2110897,관악구,분식전문점,1228.0
8183,2110897,관악구,커피-음료,1186.0
8184,2110213,동대문구,분식전문점,739.0
8185,2110213,동대문구,커피-음료,657.0
8186,2110213,동대문구,치킨전문점,690.0
8187,2110807,영등포구,호프-간이주점,704.0
8188,2110807,영등포구,한식음식점,741.0
8189,2110807,영등포구,분식전문점,704.0
8190,2110286,성북구,일식음식점,753.0
8191,2110286,성북구,한식음식점,1009.0
8192,2110286,성북구,호프-간이주점,916.0
8193,2110286,성북구,분식전문점,916.0
8194,2110286,성북구,커피-음료,837.0
8195,2110622,양천구,호프-간이주점,1187.0
8196,2110622,양천구,중식음식점,1107.0
